drug_a_name,drug_b_name,cell,synergy
36462,5288382,A375,1.245363266
36462,5288382,CAOV3,71.48082401
36462,5288382,DLD1,4.735666145
36462,5288382,ES2,-0.955779851
36462,5288382,HCT116,-0.588757773
36462,5288382,HT144,13.82754853
36462,5288382,HT29,5.957125859
36462,5288382,KPL1,13.31586297
36462,5288382,LOVO,-10.67503159
36462,5288382,MDAMB436,23.95624073
36462,5288382,NCIH1650,17.24561619
36462,5288382,NCIH2122,-0.438111402
36462,5288382,NCIH23,-14.08747051
36462,5288382,NCIH460,2.825174224
36462,5288382,NCIH520,8.518963647
36462,5288382,OV90,3.322103849
36462,5288382,RKO,-0.090062769
36462,5288382,RPMI7951,-2.264074694
36462,5288382,SKMEL30,32.84665347
36462,5288382,SKMES1,-1.066153632
36462,5288382,SKOV3,9.726338418
36462,5288382,SW620,10.05653204
36462,5288382,SW837,17.12797168
36462,5288382,T47D,27.24545847
36462,5288382,UACC62,1.715244215
36462,5288382,VCAP,7.260033123
36462,5288382,ZR751,0.802980027
36462,208908,A2058,-0.860922372
36462,208908,A2780,27.29088399
36462,208908,A375,13.69023701
36462,208908,CAOV3,143.2917905
36462,208908,DLD1,40.61719458
36462,208908,ES2,-5.679573392
36462,208908,HCT116,27.63842614
36462,208908,HT144,12.75033962
36462,208908,HT29,15.97781704
36462,208908,KPL1,6.906464159
36462,208908,LOVO,50.4281854
36462,208908,MDAMB436,20.148526
36462,208908,NCIH1650,21.63106086
36462,208908,NCIH2122,31.30947607
36462,208908,NCIH23,-167.5463503
36462,208908,NCIH460,13.85044038
36462,208908,NCIH520,17.8898734
36462,208908,OV90,-14.60244237
36462,208908,RKO,4.090381354
36462,208908,RPMI7951,16.62443398
36462,208908,SKMEL30,5.946849144
36462,208908,SKMES1,17.65399073
36462,208908,SKOV3,19.13814953
36462,208908,SW620,17.83915302
36462,208908,SW837,43.76187067
36462,208908,T47D,-7.076746444
36462,208908,UACC62,7.809074178
36462,208908,VCAP,18.86209891
36462,208908,ZR751,42.94795226
36462,216239,A2058,-12.15503625
36462,216239,A2780,3.81510899
36462,216239,A375,-3.842677164
36462,216239,CAOV3,40.76840903
36462,216239,DLD1,8.137589783
36462,216239,ES2,-7.382916804
36462,216239,HCT116,-0.538565818
36462,216239,HT144,6.063599322
36462,216239,HT29,-5.500644869
36462,216239,KPL1,5.511474259
36462,216239,LOVO,-10.0797683
36462,216239,MDAMB436,-8.093217244
36462,216239,NCIH1650,2.791425994
36462,216239,NCIH2122,-0.787832957
36462,216239,NCIH23,-116.1653965
36462,216239,NCIH460,8.355261104
36462,216239,NCIH520,12.57460996
36462,216239,OV90,-8.086183338
36462,216239,RKO,-3.538439088
36462,216239,RPMI7951,-10.84972086
36462,216239,SKMEL30,7.485480052
36462,216239,SKMES1,-2.332092648
36462,216239,SKOV3,-3.41378037
36462,216239,SW620,0.892238474
36462,216239,SW837,10.08182525
36462,216239,T47D,-12.4278492
36462,216239,UACC62,-5.136866616
36462,216239,VCAP,-19.78803715
36462,216239,ZR751,-11.74689916
36462,5329102,A2058,-6.972169686
36462,5329102,A2780,6.150945576
36462,5329102,A375,2.434761094
36462,5329102,CAOV3,30.61709086
36462,5329102,DLD1,-4.736841754
36462,5329102,ES2,-9.658459101
36462,5329102,HCT116,0.266979697
36462,5329102,HT144,0.18972444
36462,5329102,HT29,1.317738221
36462,5329102,KPL1,17.60816922
36462,5329102,LOVO,4.569778444
36462,5329102,MDAMB436,1.102020905
36462,5329102,NCIH1650,16.77463607
36462,5329102,NCIH2122,2.433232373
36462,5329102,NCIH23,-98.62741446
36462,5329102,NCIH460,4.618952233
36462,5329102,NCIH520,13.71601881
36462,5329102,OV90,-2.408436932
36462,5329102,RKO,-3.789069544
36462,5329102,RPMI7951,-13.32447019
36462,5329102,SKMEL30,4.845466021
36462,5329102,SKMES1,-10.19342421
36462,5329102,SKOV3,2.359023959
36462,5329102,SW620,7.089516622
36462,5329102,SW837,-1.429826895
36462,5329102,T47D,-26.44624539
36462,5329102,UACC62,2.234167374
36462,5329102,VCAP,5.12367313
36462,5329102,ZR751,9.435809213
36462,5311,A2058,3.452239871
36462,5311,A2780,10.01482955
36462,5311,A375,-71.18505172
36462,5311,CAOV3,83.62883659
36462,5311,DLD1,7.501787113
36462,5311,ES2,11.28921117
36462,5311,HCT116,-17.37379223
36462,5311,HT144,11.89627363
36462,5311,HT29,18.65180381
36462,5311,KPL1,14.14203891
36462,5311,LOVO,10.27511559
36462,5311,MDAMB436,12.62377777
36462,5311,NCIH1650,3.523126581
36462,5311,NCIH2122,18.8089245
36462,5311,NCIH23,-2.473733052
36462,5311,NCIH460,8.053831765
36462,5311,NCIH520,2.432642491
36462,5311,OV90,6.873548755
36462,5311,RKO,6.440718774
36462,5311,RPMI7951,7.496751685
36462,5311,SKMEL30,1.739262354
36462,5311,SKMES1,17.93518639
36462,5311,SKOV3,29.64057569
36462,5311,SW620,0.182139046
36462,5311,SW837,21.63323076
36462,5311,T47D,25.24241347
36462,5311,UACC62,17.5604374
36462,5311,VCAP,17.67993739
36462,5311,ZR751,22.83573645
5288382,104842,A2058,19.01850638
5288382,104842,A2780,5.306231056
5288382,104842,A375,22.09706901
5288382,104842,CAOV3,10.41369152
5288382,104842,DLD1,15.65067775
5288382,104842,ES2,-3.700456762
5288382,104842,HCT116,13.69616651
5288382,104842,HT144,5.424321811
5288382,104842,HT29,-3.8519533
5288382,104842,KPL1,5.690982481
5288382,104842,LOVO,-18.13081596
5288382,104842,MDAMB436,9.807675678
5288382,104842,NCIH1650,5.076055012
5288382,104842,NCIH2122,0.995428448
5288382,104842,NCIH23,1.716218652
5288382,104842,NCIH460,11.22779886
5288382,104842,NCIH520,12.63781916
5288382,104842,OV90,-2.638315986
5288382,104842,RKO,11.62779139
5288382,104842,RPMI7951,-2.070346623
5288382,104842,SKMEL30,38.26844823
5288382,104842,SKMES1,17.6342613
5288382,104842,SKOV3,-12.02502079
5288382,104842,SW620,-1.370646685
5288382,104842,SW837,6.252908349
5288382,104842,T47D,10.77505243
5288382,104842,UACC62,-7.316655441
5288382,104842,VCAP,-0.826332506
5288382,104842,ZR751,-8.55058823
5288382,216239,A2058,8.806885228
5288382,216239,A2780,-8.927535094
5288382,216239,A375,5.258810479
5288382,216239,CAOV3,-4.477458483
5288382,216239,DLD1,13.51234592
5288382,216239,ES2,5.067439234
5288382,216239,HCT116,2.196986229
5288382,216239,HT144,-0.575324429
5288382,216239,HT29,-4.474906683
5288382,216239,KPL1,-4.067597152
5288382,216239,LOVO,-8.422196512
5288382,216239,MDAMB436,-17.59525207
5288382,216239,NCIH1650,-4.607045057
5288382,216239,NCIH2122,0.855386232
5288382,216239,NCIH23,-0.314813933
5288382,216239,NCIH460,-1.452244971
5288382,216239,NCIH520,4.281510848
5288382,216239,OV90,-5.189856146
5288382,216239,RKO,-4.608155422
5288382,216239,RPMI7951,-11.75896295
5288382,216239,SKMEL30,-1.793855383
5288382,216239,SKMES1,-13.59548446
5288382,216239,SKOV3,-3.190399936
5288382,216239,SW620,-10.96608563
5288382,216239,SW837,-5.25362457
5288382,216239,T47D,9.062147419
5288382,216239,UACC62,2.913484763
5288382,216239,VCAP,-13.33651052
5288382,216239,ZR751,-17.09555794
5288382,60700,A2058,22.38658565
5288382,60700,A2780,-1.700187674
5288382,60700,A375,-16.3920222
5288382,60700,CAOV3,-2.912022437
5288382,60700,DLD1,17.72230415
5288382,60700,ES2,9.202873592
5288382,60700,HCT116,-1.188891298
5288382,60700,HT144,-1.170588908
5288382,60700,HT29,-2.196506457
5288382,60700,KPL1,17.59901776
5288382,60700,LOVO,-5.569631965
5288382,60700,MDAMB436,-1.484816029
5288382,60700,NCIH1650,-15.30165422
5288382,60700,NCIH2122,-6.216653629
5288382,60700,NCIH23,-17.97647101
5288382,60700,NCIH460,-23.95784414
5288382,60700,NCIH520,12.7176527
5288382,60700,OV90,-8.437739934
5288382,60700,RKO,-10.70715216
5288382,60700,RPMI7951,-2.583781052
5288382,60700,SKMEL30,48.38401733
5288382,60700,SKMES1,-15.97279372
5288382,60700,SKOV3,-2.276912987
5288382,60700,SW620,18.55048928
5288382,60700,SW837,13.63947044
5288382,60700,T47D,7.920765601
5288382,60700,UACC62,-9.436397961
5288382,60700,VCAP,2.9614133
5288382,60700,ZR751,2.712490394
60750,45480520,A2058,-0.536733604
60750,45480520,A2780,-1.158432414
60750,45480520,A375,-20.51873205
60750,45480520,CAOV3,-0.216703976
60750,45480520,DLD1,-3.421109499
60750,45480520,ES2,-0.564153728
60750,45480520,HCT116,-4.890805492
60750,45480520,HT144,-1.461239905
60750,45480520,HT29,1.276290729
60750,45480520,KPL1,10.52272738
60750,45480520,LOVO,-2.376072567
60750,45480520,MDAMB436,2.963080361
60750,45480520,NCIH1650,-6.425878709
60750,45480520,NCIH2122,6.300912402
60750,45480520,NCIH23,-9.807276417
60750,45480520,NCIH460,8.90904955
60750,45480520,NCIH520,-2.98535085
60750,45480520,OV90,0.583425894
60750,45480520,RKO,-10.13746929
60750,45480520,RPMI7951,-12.18811971
60750,45480520,SKMEL30,-7.458066731
60750,45480520,SKMES1,-16.39024838
60750,45480520,SKOV3,0.975638933
60750,45480520,SW620,-1.423346093
60750,45480520,SW837,-2.332058966
60750,45480520,T47D,-2.733624055
60750,45480520,UACC62,-0.163878356
60750,45480520,VCAP,4.811906848
60750,45480520,ZR751,0.87534742
60750,387447,A2058,-3.118535426
60750,387447,A2780,-6.056907573
60750,387447,A375,-13.75187464
60750,387447,CAOV3,-0.582252417
60750,387447,DLD1,0.555753441
60750,387447,ES2,-6.321576469
60750,387447,HCT116,-9.596534235
60750,387447,HT144,8.520884415
60750,387447,HT29,-8.617802664
60750,387447,KPL1,-1.890656218
60750,387447,LOVO,-3.696604128
60750,387447,MDAMB436,1.240054481
60750,387447,NCIH1650,-22.11945406
60750,387447,NCIH2122,-12.22627785
60750,387447,NCIH23,-12.89049632
60750,387447,NCIH460,-21.30293841
60750,387447,NCIH520,-17.78788737
60750,387447,OV90,-4.79874852
60750,387447,RKO,-13.64787362
60750,387447,RPMI7951,-3.656967967
60750,387447,SKMEL30,0.10854072
60750,387447,SKMES1,-15.69506048
60750,387447,SKOV3,-15.06590493
60750,387447,SW620,-0.427805237
60750,387447,SW837,17.21895188
60750,387447,T47D,-12.46561222
60750,387447,UACC62,-10.83625909
60750,387447,VCAP,-4.349808115
60750,387447,ZR751,-5.297913712
60750,3062316,A2058,9.753310846
60750,3062316,A2780,18.22897106
60750,3062316,A375,-16.43549823
60750,3062316,CAOV3,-0.611366393
60750,3062316,DLD1,6.511783832
60750,3062316,ES2,22.16153127
60750,3062316,HCT116,8.711326879
60750,3062316,HT144,-12.10848568
60750,3062316,HT29,20.41730764
60750,3062316,KPL1,14.13644113
60750,3062316,LOVO,19.23224404
60750,3062316,MDAMB436,22.14643948
60750,3062316,NCIH1650,18.33271979
60750,3062316,NCIH2122,7.648343964
60750,3062316,NCIH23,-3.987010915
60750,3062316,NCIH460,34.89286379
60750,3062316,NCIH520,30.40318904
60750,3062316,OV90,11.76140596
60750,3062316,RKO,3.034633071
60750,3062316,RPMI7951,2.325281092
60750,3062316,SKMEL30,2.379888596
60750,3062316,SKMES1,-25.33111813
60750,3062316,SKOV3,1.274059324
60750,3062316,SW620,26.07092261
60750,3062316,SW837,32.83142452
60750,3062316,T47D,4.964453227
60750,3062316,UACC62,16.89744434
60750,3062316,VCAP,17.55480567
60750,3062316,ZR751,28.60504354
60750,176870,A2058,4.286517222
60750,176870,A2780,1.38365837
60750,176870,A375,-25.17442823
60750,176870,CAOV3,-2.073521793
60750,176870,DLD1,5.78234057
60750,176870,ES2,4.399586869
60750,176870,HCT116,-3.282395565
60750,176870,HT144,3.599385693
60750,176870,HT29,12.07411412
60750,176870,KPL1,10.28354203
60750,176870,LOVO,10.29169882
60750,176870,MDAMB436,11.18386679
60750,176870,NCIH1650,-7.320905584
60750,176870,NCIH2122,19.74541876
60750,176870,NCIH23,-7.201435891
60750,176870,NCIH460,15.03010139
60750,176870,NCIH520,5.958438868
60750,176870,OV90,6.207760732
60750,176870,RKO,-9.280482674
60750,176870,RPMI7951,-9.935912801
60750,176870,SKMEL30,8.441768514
60750,176870,SKMES1,-20.83934512
60750,176870,SKOV3,-10.02921699
60750,176870,SW620,1.601426731
60750,176870,SW837,30.39899769
60750,176870,T47D,-7.539089985
60750,176870,UACC62,11.48925951
60750,176870,VCAP,15.20328894
60750,176870,ZR751,37.48917942
60750,5288382,A2058,8.998417854
60750,5288382,A2780,-7.357334704
60750,5288382,A375,-22.40239349
60750,5288382,CAOV3,-1.585450672
60750,5288382,DLD1,3.964205978
60750,5288382,ES2,11.41370444
60750,5288382,HCT116,-25.4680307
60750,5288382,HT144,6.231062592
60750,5288382,HT29,-6.380498522
60750,5288382,KPL1,-4.756494229
60750,5288382,LOVO,-3.335360779
60750,5288382,MDAMB436,2.593792837
60750,5288382,NCIH1650,-9.208908867
60750,5288382,NCIH2122,-8.966982332
60750,5288382,NCIH23,-24.63521431
60750,5288382,NCIH460,-12.44264543
60750,5288382,NCIH520,-7.918928359
60750,5288382,OV90,-1.23971361
60750,5288382,RKO,-21.75967991
60750,5288382,RPMI7951,-2.66582224
60750,5288382,SKMEL30,19.2114345
60750,5288382,SKMES1,-28.47417839
60750,5288382,SKOV3,-17.12933004
60750,5288382,SW620,-6.746326838
60750,5288382,SW837,19.37013612
60750,5288382,T47D,-20.38756712
60750,5288382,UACC62,-8.50451202
60750,5288382,VCAP,7.470769975
60750,5288382,ZR751,-5.952587592
60750,208908,A2058,-0.102381746
60750,208908,A2780,2.113980112
60750,208908,A375,-33.99071414
60750,208908,CAOV3,-1.549455472
60750,208908,DLD1,6.279014621
60750,208908,ES2,-1.472393198
60750,208908,HCT116,-8.649058637
60750,208908,HT144,-4.602845567
60750,208908,HT29,9.88583468
60750,208908,KPL1,1.380723904
60750,208908,LOVO,6.353203799
60750,208908,MDAMB436,5.909631033
60750,208908,NCIH1650,-11.35362209
60750,208908,NCIH2122,12.55186826
60750,208908,NCIH23,-6.580298208
60750,208908,NCIH460,14.25550026
60750,208908,NCIH520,-5.060369967
60750,208908,OV90,5.008851986
60750,208908,RKO,-14.44743869
60750,208908,RPMI7951,-13.00521455
60750,208908,SKMEL30,0.27939977
60750,208908,SKMES1,-26.9290907
60750,208908,SKOV3,-7.767956137
60750,208908,SW620,-2.72336563
60750,208908,SW837,26.60538983
60750,208908,T47D,-1.186160316
60750,208908,UACC62,5.584013192
60750,208908,VCAP,9.710091887
60750,208908,ZR751,26.6270347
60750,216239,A2058,-15.01487906
60750,216239,A2780,-4.122040298
60750,216239,A375,-9.569470742
60750,216239,CAOV3,-2.155585694
60750,216239,DLD1,-0.585411063
60750,216239,ES2,-5.783337109
60750,216239,HCT116,-15.56851091
60750,216239,HT144,-1.643253355
60750,216239,HT29,-6.00766169
60750,216239,KPL1,-0.330983938
60750,216239,LOVO,-10.47691726
60750,216239,MDAMB436,-5.913654221
60750,216239,NCIH1650,-15.2752202
60750,216239,NCIH2122,-6.312209358
60750,216239,NCIH23,-13.32617529
60750,216239,NCIH460,-9.003345474
60750,216239,NCIH520,-7.916794422
60750,216239,OV90,-4.717325659
60750,216239,RKO,-14.62201961
60750,216239,RPMI7951,-9.014379299
60750,216239,SKMEL30,-5.29193947
60750,216239,SKMES1,-20.09649317
60750,216239,SKOV3,-10.27728917
60750,216239,SW620,-5.832301981
60750,216239,SW837,0.274292736
60750,216239,T47D,-11.98307103
60750,216239,UACC62,-6.680600519
60750,216239,VCAP,-12.9885297
60750,216239,ZR751,-3.931701463
60750,5329102,A2058,-2.477987643
60750,5329102,A2780,-0.249562704
60750,5329102,A375,-8.207621408
60750,5329102,CAOV3,0.213287109
60750,5329102,DLD1,-1.472377662
60750,5329102,ES2,2.899161373
60750,5329102,HCT116,-12.39222046
60750,5329102,HT144,1.736908256
60750,5329102,HT29,0.768577747
60750,5329102,KPL1,4.235395687
60750,5329102,LOVO,-4.24258743
60750,5329102,MDAMB436,4.186042124
60750,5329102,NCIH1650,1.627152238
60750,5329102,NCIH2122,1.583150597
60750,5329102,NCIH23,-8.306713763
60750,5329102,NCIH460,9.036465276
60750,5329102,NCIH520,-7.465748562
60750,5329102,OV90,0.037856123
60750,5329102,RKO,-10.73297334
60750,5329102,RPMI7951,-1.115542454
60750,5329102,SKMEL30,9.638251347
60750,5329102,SKMES1,-14.02290451
60750,5329102,SKOV3,-4.228908926
60750,5329102,SW620,-1.337534753
60750,5329102,SW837,1.354809879
60750,5329102,T47D,-10.59709445
60750,5329102,UACC62,5.268252502
60750,5329102,VCAP,-3.732798273
60750,5329102,ZR751,5.072180688
208908,45480520,A2058,7.032753472
208908,45480520,A2780,10.61314841
208908,45480520,A375,-6.035658691
208908,45480520,CAOV3,11.52020438
208908,45480520,DLD1,-3.251667929
208908,45480520,ES2,-7.943806987
208908,45480520,HCT116,-1.095866984
208908,45480520,HT144,-0.460428777
208908,45480520,HT29,7.880887909
208908,45480520,KPL1,8.195289793
208908,45480520,LOVO,15.54487629
208908,45480520,MDAMB436,4.541351056
208908,45480520,NCIH1650,-5.201896963
208908,45480520,NCIH2122,-4.884717761
208908,45480520,NCIH23,4.89959405
208908,45480520,NCIH460,-10.78556992
208908,45480520,NCIH520,-5.878398637
208908,45480520,OV90,-13.16172721
208908,45480520,RKO,-4.094263427
208908,45480520,RPMI7951,-10.37644078
208908,45480520,SKMEL30,-9.090825843
208908,45480520,SKMES1,-2.874003765
208908,45480520,SKOV3,0.91944035
208908,45480520,SW620,-9.000071112
208908,45480520,SW837,-8.342002168
208908,45480520,T47D,2.495023528
208908,45480520,UACC62,0.846035339
208908,45480520,VCAP,-10.66114851
208908,45480520,ZR751,7.759364905
208908,387447,A2058,14.51043817
208908,387447,A2780,-12.13421033
208908,387447,A375,39.59126666
208908,387447,CAOV3,-12.43898045
208908,387447,DLD1,28.23043223
208908,387447,ES2,21.17143461
208908,387447,HCT116,13.10318378
208908,387447,HT144,-3.60501032
208908,387447,HT29,-12.78628716
208908,387447,KPL1,8.943650463
208908,387447,LOVO,18.27788586
208908,387447,MDAMB436,-5.410437602
208908,387447,NCIH1650,-8.691837936
208908,387447,NCIH2122,7.93678324
208908,387447,NCIH23,0.803290901
208908,387447,NCIH460,25.68289027
208908,387447,NCIH520,-29.87570849
208908,387447,OV90,-7.71014063
208908,387447,RKO,20.10118152
208908,387447,RPMI7951,-6.286297355
208908,387447,SKMEL30,6.517021054
208908,387447,SKMES1,-10.95308482
208908,387447,SKOV3,21.39649925
208908,387447,SW620,17.70385132
208908,387447,SW837,17.02366383
208908,387447,T47D,-31.40365846
208908,387447,UACC62,-6.720768094
208908,387447,VCAP,12.09875294
208908,387447,ZR751,16.20883711
208908,3062316,A2058,53.53442452
208908,3062316,A2780,71.40143393
208908,3062316,A375,-13.9892057
208908,3062316,CAOV3,32.00802324
208908,3062316,DLD1,66.07178033
208908,3062316,ES2,-1.374290019
208908,3062316,HCT116,-31.34199924
208908,3062316,HT144,-39.72188641
208908,3062316,HT29,28.12888562
208908,3062316,KPL1,10.56485924
208908,3062316,LOVO,56.42162425
208908,3062316,MDAMB436,12.41488346
208908,3062316,NCIH1650,65.81115397
208908,3062316,NCIH2122,-29.73167278
208908,3062316,NCIH23,2.494787665
208908,3062316,NCIH460,-15.60596566
208908,3062316,NCIH520,33.93364817
208908,3062316,OV90,9.361981644
208908,3062316,RKO,5.484819184
208908,3062316,RPMI7951,22.39081299
208908,3062316,SKMEL30,2.165514207
208908,3062316,SKMES1,63.11185705
208908,3062316,SKOV3,58.86214748
208908,3062316,SW620,-1.563471377
208908,3062316,SW837,83.53453831
208908,3062316,T47D,31.24126538
208908,3062316,UACC62,2.348880982
208908,3062316,VCAP,15.68899177
208908,3062316,ZR751,-34.48491869
208908,176870,A2058,-1.774548906
208908,176870,A2780,-0.347064384
208908,176870,A375,-3.204359126
208908,176870,CAOV3,2.85495807
208908,176870,DLD1,19.98339094
208908,176870,ES2,-13.64427468
208908,176870,HCT116,10.30835309
208908,176870,HT144,-15.05091041
208908,176870,HT29,-2.205114705
208908,176870,KPL1,-24.76739823
208908,176870,LOVO,-4.665475423
208908,176870,MDAMB436,-16.1682116
208908,176870,NCIH1650,-7.657791181
208908,176870,NCIH2122,14.59747946
208908,176870,NCIH23,-11.44323053
208908,176870,NCIH460,-2.923749962
208908,176870,NCIH520,15.13860485
208908,176870,OV90,-12.99893615
208908,176870,RKO,-12.15049207
208908,176870,RPMI7951,-3.108947091
208908,176870,SKMEL30,-3.976502396
208908,176870,SKMES1,5.553666539
208908,176870,SKOV3,17.62170677
208908,176870,SW620,-16.44658521
208908,176870,SW837,2.413811525
208908,176870,T47D,-14.77734431
208908,176870,UACC62,10.59909239
208908,176870,VCAP,2.482818371
208908,176870,ZR751,5.755798996
208908,5288382,A2058,12.54747684
208908,5288382,A2780,-3.912435035
208908,5288382,A375,27.08658231
208908,5288382,CAOV3,35.02468846
208908,5288382,DLD1,47.57326123
208908,5288382,ES2,18.56868889
208908,5288382,HCT116,21.1635913
208908,5288382,HT144,20.26459264
208908,5288382,HT29,1.14920938
208908,5288382,KPL1,18.49164478
208908,5288382,LOVO,13.6084643
208908,5288382,MDAMB436,22.68989272
208908,5288382,NCIH1650,16.77677375
208908,5288382,NCIH2122,17.83769306
208908,5288382,NCIH23,-2.922766874
208908,5288382,NCIH460,26.78545932
208908,5288382,NCIH520,4.392297399
208908,5288382,OV90,-0.302756386
208908,5288382,RKO,13.58970064
208908,5288382,RPMI7951,-12.92158619
208908,5288382,SKMEL30,8.471224684
208908,5288382,SKMES1,29.11162784
208908,5288382,SKOV3,11.85091464
208908,5288382,SW620,-5.016191488
208908,5288382,SW837,21.71429178
208908,5288382,T47D,-31.4758658
208908,5288382,UACC62,14.61320663
208908,5288382,VCAP,21.86875611
208908,5288382,ZR751,-0.09687073
208908,104842,A2058,22.20324316
208908,104842,A2780,42.90929646
208908,104842,A375,26.18976309
208908,104842,CAOV3,31.47119412
208908,104842,DLD1,25.03004031
208908,104842,ES2,23.92402027
208908,104842,HCT116,32.23325702
208908,104842,HT144,13.5195435
208908,104842,HT29,21.36731975
208908,104842,KPL1,15.52294938
208908,104842,LOVO,25.47652962
208908,104842,MDAMB436,20.01337097
208908,104842,NCIH1650,17.09075768
208908,104842,NCIH2122,35.75040793
208908,104842,NCIH23,58.04697124
208908,104842,NCIH460,72.79578233
208908,104842,NCIH520,-7.039712068
208908,104842,OV90,-19.57182873
208908,104842,RKO,5.16595974
208908,104842,RPMI7951,54.41850359
208908,104842,SKMEL30,2.136392485
208908,104842,SKMES1,25.45579585
208908,104842,SKOV3,26.40867812
208908,104842,SW620,19.41322249
208908,104842,SW837,45.44353946
208908,104842,T47D,2.204959703
208908,104842,UACC62,13.84262526
208908,104842,VCAP,34.14797271
208908,104842,ZR751,36.74866746
208908,216239,A2058,18.29918785
208908,216239,A2780,5.648965786
208908,216239,A375,18.30433334
208908,216239,CAOV3,7.557313918
208908,216239,DLD1,28.18986262
208908,216239,ES2,15.18758245
208908,216239,HCT116,19.27616683
208908,216239,HT144,15.30155473
208908,216239,HT29,-4.305862699
208908,216239,KPL1,-0.528472307
208908,216239,LOVO,-1.253803208
208908,216239,MDAMB436,4.092002624
208908,216239,NCIH1650,19.42272631
208908,216239,NCIH2122,14.88485175
208908,216239,NCIH23,3.851215666
208908,216239,NCIH460,16.84378499
208908,216239,NCIH520,16.40421107
208908,216239,OV90,6.903924967
208908,216239,RKO,15.52747026
208908,216239,RPMI7951,4.438556526
208908,216239,SKMEL30,14.23829592
208908,216239,SKMES1,-2.188333748
208908,216239,SKOV3,26.96687272
208908,216239,SW620,11.83723475
208908,216239,SW837,17.13271954
208908,216239,T47D,1.859363415
208908,216239,UACC62,20.09940721
208908,216239,VCAP,11.76215603
208908,216239,ZR751,-10.00809262
208908,60700,A2058,22.04350758
208908,60700,A2780,10.49115893
208908,60700,A375,-1.765935212
208908,60700,CAOV3,5.676881419
208908,60700,DLD1,15.32468892
208908,60700,ES2,3.00824875
208908,60700,HCT116,-7.225650389
208908,60700,HT144,10.13137384
208908,60700,HT29,-12.56524254
208908,60700,KPL1,17.99434732
208908,60700,LOVO,26.61682989
208908,60700,MDAMB436,-0.994273666
208908,60700,NCIH1650,14.00437482
208908,60700,NCIH2122,20.96251393
208908,60700,NCIH23,23.14219149
208908,60700,NCIH460,5.064097298
208908,60700,NCIH520,-2.305857146
208908,60700,OV90,-12.15200977
208908,60700,RKO,15.9734853
208908,60700,RPMI7951,9.194464369
208908,60700,SKMEL30,5.9429963
208908,60700,SKMES1,12.21467857
208908,60700,SKOV3,-10.91761431
208908,60700,SW620,14.10049069
208908,60700,SW837,15.93731839
208908,60700,T47D,-5.738539865
208908,60700,UACC62,0.288549849
208908,60700,VCAP,17.90068116
208908,60700,ZR751,42.33789748
4091,45480520,A2058,8.236009194
4091,45480520,A2780,-0.383516642
4091,45480520,A375,-9.09284686
4091,45480520,CAOV3,1.586443191
4091,45480520,DLD1,-2.18121588
4091,45480520,ES2,-11.1880301
4091,45480520,HCT116,-0.455075086
4091,45480520,HT144,-7.006615078
4091,45480520,HT29,-2.851690445
4091,45480520,KPL1,-11.52682193
4091,45480520,LOVO,-5.391053691
4091,45480520,MDAMB436,1.04121199
4091,45480520,NCIH1650,-7.394707868
4091,45480520,NCIH2122,-5.356283129
4091,45480520,NCIH23,-3.198115412
4091,45480520,NCIH460,-3.316902804
4091,45480520,NCIH520,-2.912708287
4091,45480520,OV90,2.611047227
4091,45480520,RKO,-4.94638389
4091,45480520,RPMI7951,-10.68107062
4091,45480520,SKMEL30,-3.061546335
4091,45480520,SKMES1,5.505512069
4091,45480520,SKOV3,-1.536473725
4091,45480520,SW620,-3.009638086
4091,45480520,SW837,-24.12093675
4091,45480520,T47D,-24.07164482
4091,45480520,UACC62,-8.285234297
4091,45480520,VCAP,-11.9249777
4091,45480520,ZR751,-16.56767209
4091,387447,A2058,-20.46692309
4091,387447,A2780,-16.41071723
4091,387447,A375,9.495895501
4091,387447,CAOV3,-8.027102483
4091,387447,DLD1,7.188979235
4091,387447,ES2,2.022879161
4091,387447,HCT116,-3.264920089
4091,387447,HT144,-7.950118811
4091,387447,HT29,-18.44897928
4091,387447,KPL1,-31.53664838
4091,387447,LOVO,-3.955374776
4091,387447,MDAMB436,-4.641525683
4091,387447,NCIH1650,-31.13257721
4091,387447,NCIH2122,0.348993994
4091,387447,NCIH23,-7.733340214
4091,387447,NCIH460,-4.784684489
4091,387447,NCIH520,-17.21462959
4091,387447,OV90,-4.328188897
4091,387447,RKO,-19.69298483
4091,387447,RPMI7951,-6.232074096
4091,387447,SKMEL30,-8.589077393
4091,387447,SKMES1,-8.973387286
4091,387447,SKOV3,-14.75381792
4091,387447,SW620,-5.089268095
4091,387447,SW837,-4.479404653
4091,387447,T47D,-8.762215376
4091,387447,UACC62,-9.218056733
4091,387447,VCAP,-18.12776366
4091,387447,ZR751,-21.04432716
4091,3062316,A2058,17.03147015
4091,3062316,A2780,26.01895977
4091,3062316,A375,-5.260885506
4091,3062316,CAOV3,-0.673257562
4091,3062316,DLD1,5.904055325
4091,3062316,ES2,-8.047696111
4091,3062316,HCT116,-31.91073337
4091,3062316,HT144,-38.9127885
4091,3062316,HT29,9.301433065
4091,3062316,KPL1,7.524775618
4091,3062316,LOVO,22.8819116
4091,3062316,MDAMB436,20.70363382
4091,3062316,NCIH1650,19.54259234
4091,3062316,NCIH2122,-65.77770455
4091,3062316,NCIH23,-7.933967421
4091,3062316,NCIH460,2.949265696
4091,3062316,NCIH520,23.63362329
4091,3062316,OV90,-3.987900895
4091,3062316,RKO,7.501148204
